2005-04-30,Facebook,FBAPCwat190516ZMIa1,0,1,0,0
2005-05-01,Facebook,FBAPCwat190516ZMIa1,4.5,139,0,0
2005-05-02,Facebook,FBAPCwat190516ZMIa1,1.5,58,0,0
2005-05-03,Facebook,FBAPCwat190516ZMIa1,159,6209,0,0
2005-05-04,Facebook,FBAPCwat190516ZMIa1,1.5,93,0,0
2005-05-05,Facebook,FBAPCwat190516ZMIa1,3,131,0,0
2005-05-06,Facebook,FBAPCwat190516ZMIa1,186,7823,1,0
2005-05-07,Facebook,FBAPCwat190516ZMIa1,30,719,0,0
2005-05-08,Facebook,FBAPCwat190516ZMIa1,12,8,0,0
2005-05-09,Facebook,FBAPCwat190516ZMIa1,1.5,1,0,0
2005-05-10,Facebook,FBAPCwat190516ZMIa1,1411.5,1228,2,0
2005-05-11,Facebook,FBAPCwat190516ZMIa1,30,19,0,0
2005-05-12,Facebook,FBAPCwat190516ZMIa1,15,3,0,0
2005-05-13,Facebook,FBAPCwat190516ZMIa1,727.5,629,2,0
2005-05-14,Facebook,FBAPCwat190516ZMIa1,12,23,0,0
2005-05-15,Facebook,FBAPCwat190516ZMIa1,4.5,3,0,0
2005-05-16,Facebook,FBAPCwat190516ZMIa1,4.5,6,0,0
2005-05-17,Facebook,FBAPCwat190516ZMIa1,891,753,5,0
2005-05-18,Facebook,FBAPCwat190516ZMIa1,49.5,26,0,0
2005-05-19,Facebook,FBAPCwat190516ZMIa1,9,6,0,0
2005-05-20,Facebook,FBAPCwat190516ZMIa1,820.5,575,5,1
2005-05-21,Facebook,FBAPCwat190516ZMIa1,13.5,19,0,0
2005-05-22,Facebook,FBAPCwat190516ZMIa1,7.5,2,0,0
2005-05-23,Facebook,FBAPCwat190516ZMIa1,3,3,0,0
2005-05-24,Facebook,FBAPCwat190516ZMIa1,567,601,3,0
2005-05-25,Facebook,FBAPCwat190516ZMIa1,3,6,0,0
2005-05-26,Facebook,FBAPCwat190516ZMIa1,133.5,178,2,0
2005-05-27,Facebook,FBAPCwat190516ZMIa1,19.5,19,0,0
2005-05-28,Facebook,FBAPCwat190516ZMIa1,6,8,0,0
2005-05-29,Facebook,FBAPCwat190516ZMIa1,9,8,0,0
2005-05-30,Facebook,FBAPCwat190516ZMIa1,2328,1633,11,1
2005-05-31,Facebook,FBAPCwat190516ZMIa1,84,43,0,0
2005-06-01,Facebook,FBAPCwat190516ZMIa1,15,18,0,0
2005-06-02,Facebook,FBAPCwat190516ZMIa1,1294.5,934,10,1
2005-06-03,Facebook,FBAPCwat190516ZMIa1,61.5,56,0,0
2005-06-04,Facebook,FBAPCwat190515ZMIa1,1.5,3,0,0
2005-06-05,Facebook,FBAPCwat190515ZMIa1,741,685,5,1
2005-06-06,Facebook,FBAPCwat190515ZMIa1,21,18,0,0
2005-06-07,Facebook,FBAPCwat190515ZMIa1,13.5,6,0,0
2005-06-08,Facebook,FBAPCwat190515ZMIa1,888,837,7,2
2005-06-09,Facebook,FBAPCwat190515ZMIa1,10.5,21,0,0
2005-06-10,Facebook,FBAPCwat190514ZMIa1,85.5,1790,0,0
2005-06-11,Facebook,FBAPCwat190514ZMIa1,19.5,227,0,0
2005-06-12,Facebook,FBAPCwat190514ZMIa1,0,27,0,0
2005-06-13,Facebook,FBAPCwat190514ZMIa1,19.5,76,0,0
2005-06-14,Facebook,FBAPCwat190514ZMIa1,340.5,1075,1,0
2005-06-15,Facebook,FBAPCwat190514ZMIa1,1.5,14,0,0
2005-06-16,Facebook,FBAPCwat190514ZMIa1,6,9,0,0
2005-06-17,Facebook,FBAPCwat190514ZMIa1,469.5,1277,5,0
2005-06-18,Facebook,FBAPCwat190514ZMIa1,45,72,0,0
2005-06-19,Facebook,FBAPCwrt190509ZMIb1,30,19,0,0
2005-06-20,Facebook,FBAPCwrt190509ZMIb1,0,1,0,0
2005-06-21,Facebook,FBAPCwrt190509ZMIb1,36,25,0,0
2005-06-22,Facebook,FBAPCwrt190509ZMIb1,6,14,0,0
2005-06-23,Facebook,FBAPCwrt190509ZMIc1,0,3,0,0
2005-06-24,Facebook,FBAPCwrt190509ZMIc1,43.5,51,4,0
2005-06-25,Facebook,FBAPCwrt190509ZMIc1,1.5,3,0,0
2005-06-26,Facebook,FBAPCwrt190509ZMIc1,76.5,47,0,0
2005-06-27,Facebook,FBAPCwrt190509ZMIc1,4.5,11,0,0
2005-06-28,Facebook,FBAPCwrt190320ZMIb1,1.5,4,0,0
2005-06-29,Facebook,FBAPCwrt190320ZMIb1,3,7,0,0
2005-06-30,Facebook,FBAPCwrt190320ZMIb1,924,1671,13,0
2005-07-01,Facebook,FBAPCwrt190320ZMIb1,10.5,20,0,0
2005-07-02,Facebook,FBAPCwrt190320ZMIb1,3,7,0,0
2005-07-03,Facebook,FBAPCwrt190320ZMIb1,397.5,715,10,0
2005-07-04,Facebook,FBAPCwrt190320ZMIb1,84,126,0,0
2005-07-05,Facebook,FBAPCwrt190510ZMIb1,0,8,0,0
2005-07-06,Facebook,FBAPCwat190514ZMIa1,0,1,0,0
2005-07-07,Facebook,FBAPCwat190514ZMIa1,1.5,1,0,0
2005-07-08,Facebook,FBAPCwrt190510ZMIb1,0,4,0,0
2005-07-09,Facebook,FBAPCwat190514ZMIa1,1.5,1,0,0
2005-07-10,Facebook,FBAPCwat190514ZMIa1,18,26,0,0
2005-07-11,Facebook,FBAPCwrt190510ZMIb1,283.5,615,6,1
2005-07-12,Facebook,FBAPCwat190514ZMIa1,37.5,86,0,0
2005-07-13,Facebook,FBAPCwat190514ZMIa1,7.5,16,0,0
2005-07-14,Facebook,FBAPCwrt190510ZMIb1,7.5,11,0,0
2005-07-15,Facebook,FBAPCwat190514ZMIa1,1.5,1,0,0
2005-07-16,Facebook,FBAPCwat190514ZMIa1,1.5,3,0,0
2005-07-17,Facebook,FBAPCwrt190510ZMIb1,0,1,0,0
2005-07-18,Facebook,FBAPCwat190514ZMIa1,12,29,0,0
2005-07-19,Facebook,FBAPCwrt190509ZMIc1,0,1,0,0
2005-07-20,Facebook,FBAPCwrt190510ZMIb1,147,202,1,0
2005-07-21,Facebook,FBAPCwat190514ZMIa1,4.5,8,0,0
2005-07-22,Facebook,FBAPCwrt190509ZMIc1,0,2,0,0
2005-07-23,Facebook,FBAPCwrt190510ZMIb1,33,85,1,0
2005-07-24,Facebook,FBAPCwat190514ZMIa1,0,1,0,0
2005-07-25,Facebook,FBAPCwrt190509ZMIc1,0,1,0,0
2005-07-26,Facebook,FBAPCwrt190510ZMIb1,3,18,0,0
2005-07-27,Facebook,FBAPCwat190514ZMIa1,51,79,1,0
2005-07-28,Facebook,FBAPCwrt190320ZMIb1,21,3,0,0
2005-07-29,Facebook,FBAPCwrt190510ZMIb1,9,10,0,0
2005-07-30,Facebook,FBAPCwat190514ZMIa1,1.5,1,0,0
2005-07-31,Facebook,FBAPCwrt190320ZMIb1,3,3,0,0
2005-08-01,Facebook,FBAPCwrt190510ZMIb1,1341,1759,5,0
2005-08-02,Facebook,FBAPCwat190514ZMIa1,0,1,0,0
2005-08-03,Facebook,FBAPCwrt190320ZMIb1,519,665,3,0
2005-08-04,Facebook,FBAPCwrt190510ZMIb1,22.5,11,1,0
2005-08-05,Facebook,FBAPCwat190514ZMIa1,19.5,23,0,0
2005-08-06,Facebook,FBAPCwrt190320ZMIb1,21,25,0,0
2005-08-07,Facebook,FBAPCwrt190510ZMIb1,22.5,13,0,0
2005-08-08,Facebook,FBAPCwat190514ZMIa1,49.5,12,0,0
2005-08-09,Facebook,FBAPCwrt190320ZMIb1,10.5,7,0,0
2005-08-10,Facebook,FBAPCwrt190510ZMIb1,517.5,790,4,0
2005-08-11,Facebook,FBAPCwrt190509ZMIb1,0,1,0,0
2005-08-12,Facebook,FBAPCwrt190320ZMIb1,390,501,4,0
2005-08-13,Facebook,FBAPCwrt190510ZMIb1,79.5,141,0,0
2005-08-14,Facebook,FBAPCwrt190509ZMIb1,0,2,0,0
2005-08-15,Facebook,FBAPCwrt190320ZMIb1,33,45,0,0
2005-08-16,Facebook,FBAPCwrt190510ZMIb1,6,8,0,0
2005-08-17,Facebook,FBAPCwrt190509ZMIa1,24,15,0,0
2005-08-18,Facebook,FBAPCwrt190401ZMId1,0,10,0,0
2005-08-19,Facebook,FBAPCwrt190510ZMIb1,9,20,0,0
2005-08-20,Facebook,FBAPCwrt190509ZMIa1,0,1,0,0
2005-08-21,Facebook,FBAPCwrt190401ZMId1,1.5,5,0,0
2005-08-22,Facebook,FBAPCwrt190510ZMIb1,1296,1367,14,1
2005-08-23,Facebook,FBAPCwrt190509ZMIa1,3,5,0,0
2005-08-24,Facebook,FBAPCwrt190401ZMId1,0,4,0,0
2005-08-25,Facebook,FBAPCwrt190510ZMIb1,51,33,0,0
2005-08-26,Facebook,FBAPCwrt190509ZMIa1,27,43,0,0
2005-08-27,Facebook,FBAPCwrt190510ZMIb1,7.5,14,0,0
2005-08-28,Facebook,FBAPCwrt190509ZMIa1,15,21,0,0
2005-08-29,Facebook,FBAPCwrt190510ZMIb1,990,1031,15,1
2005-08-30,Facebook,FBAPCwrt190509ZMIa1,12,23,0,0
2005-08-31,Facebook,FBAPCwrt190510ZMIb1,78,105,1,0
2005-09-01,Facebook,FBAPCwrt190509ZMIa1,1.5,4,0,0
2005-09-02,Facebook,FBAPCwat190401ZMId1,4.5,23,0,0
2005-09-03,Facebook,FBAPCwrt190320ZMIb1,3,2,0,0
2005-09-04,Facebook,FBAPCwat190401ZMId1,0,4,0,0
2005-09-05,Facebook,FBAPCwrt190320ZMIb1,0,2,0,0
2005-09-06,Facebook,FBAPCwat190401ZMId1,39,363,0,0
2005-09-07,Facebook,FBAPCwrt190320ZMIb1,312,668,3,2
2005-09-08,Facebook,FBAPCwat190401ZMId1,1.5,3,0,0
2005-09-09,Facebook,FBAPCwrt190320ZMIb1,0,5,0,0
2005-09-10,Facebook,FBAPCwat190401ZMId1,0,3,0,0
2005-09-11,Facebook,FBAPCwrt190320ZMIb1,3,2,0,0
2005-09-12,Facebook,FBAPCwat190401ZMId1,48,391,2,0
2005-09-13,Facebook,FBAPCwrt190320ZMIb1,70.5,199,1,0
2005-09-14,Facebook,FBAPCwat190401ZMId1,12,129,1,0
2005-09-15,Facebook,FBAPCwrt190320ZMIb1,27,42,0,0
2005-09-16,Facebook,FBAPCwat190509ZMIa1,1.5,7,0,0
2005-09-17,Facebook,FBAPCwrt190401ZMId1,13.5,15,0,0
2005-09-18,Facebook,FBAPCwat190509ZMIa1,0,2,0,0
2005-09-19,Facebook,FBAPCwrt190401ZMId1,0,1,0,0
2005-09-20,Facebook,FBAPCwat190509ZMIa1,60,515,1,0
2005-09-21,Facebook,FBAPCwrt190401ZMId1,0,5,0,0
2005-09-22,Facebook,FBAPCwat190509ZMIa1,0,5,0,0
2005-09-23,Facebook,FBAPCwrt190321ZMIc1,0,1,0,0
2005-09-24,Facebook,FBAPCwat190509ZMIa1,0,1,0,0
2005-09-25,Facebook,FBAPCwrt190321ZMIc1,27,45,0,0
2005-09-26,Facebook,FBAPCwat190509ZMIa1,31.5,288,0,0
2005-09-27,Facebook,FBAPCwrt190321ZMIc1,33,42,0,0
2005-09-28,Facebook,FBAPCwat190509ZMIa1,4.5,51,0,0
2005-09-29,Facebook,FBAPCwrt190321ZMIc1,3,2,0,0
2005-09-30,Facebook,FBAPCwat190509ZMIc1,0,22,0,0
2005-10-01,Facebook,FBAPCwrt190321ZMIc1,4.5,12,0,0
2005-10-02,Facebook,FBAPCwat190509ZMIc1,0,3,0,0
2005-10-03,Facebook,FBAPCwrt190321ZMIc1,0,2,0,0
2005-10-04,Facebook,FBAPCwat190509ZMIc1,93,732,0,0
2005-10-05,Facebook,FBAPCwrt190321ZMIc1,12,15,0,0
2005-10-06,Facebook,FBAPCwat190509ZMIc1,0,8,0,0
2005-10-07,Facebook,FBAPCwrt190321ZMIc1,0,2,0,0
2005-10-08,Facebook,FBAPCwat190509ZMIc1,1.5,14,0,0
2005-10-09,Facebook,FBAPCwrt190321ZMIc1,10.5,14,0,0
2005-10-10,Facebook,FBAPCwat190509ZMIc1,76.5,693,2,0
2005-10-11,Facebook,FBAPCwrt190321ZMIc1,6,17,0,0
2005-10-12,Facebook,FBAPCwat190509ZMIc1,13.5,97,0,0
2005-10-13,Facebook,FBAPCwrt190401ZMIb1,0,3,0,0
2005-10-14,Facebook,FBAPCwat190509ZMIb1,0,14,0,0
2005-10-15,Facebook,FBAPCwrt190401ZMIb1,0,2,0,0
2005-10-16,Facebook,FBAPCwat190509ZMIb1,0,12,0,0
2005-10-17,Facebook,FBAPCwrt190401ZMIb1,1.5,1,0,0
2005-10-18,Facebook,FBAPCwat190509ZMIb1,55.5,489,0,0
2005-10-19,Facebook,FBAPCwrt190401ZMIb1,0,1,0,0
2005-10-20,Facebook,FBAPCwat190509ZMIb1,0,5,0,0
2005-10-21,Facebook,FBAPCwat190509ZMIb1,3,6,0,0
2005-10-22,Facebook,FBAPCwat190509ZMIb1,58.5,503,1,0
2005-10-23,Facebook,FBAPCwat190509ZMIb1,13.5,65,0,0
2005-10-24,Facebook,FBAPCwat190321ZMIc1,1.5,4,0,0
2005-10-25,Facebook,FBAPCwat190321ZMIc1,24,119,0,0
2005-10-26,Facebook,FBAPCwat190321ZMIc1,6,66,0,0
2005-10-27,Facebook,FBAPCwat190321ZMIc1,373.5,2967,9,0
2005-10-28,Facebook,FBAPCwat190321ZMIc1,3,55,0,0
2005-10-29,Facebook,FBAPCwat190321ZMIc1,3,46,0,0
2005-10-30,Facebook,FBAPCwat190321ZMIc1,394.5,3545,5,0
2005-10-31,Facebook,FBAPCwat190321ZMIc1,66,535,1,0
2005-11-01,Facebook,FBAPCwat190516ZMIa1,0,2,0,0
2005-11-02,Facebook,FBAPCwat190516ZMIa1,3,198,0,0
2005-11-03,Facebook,FBAPCwat190516ZMIa1,4.5,84,0,0
2005-11-04,Facebook,FBAPCwat190516ZMIa1,231,8526,0,0
2005-11-05,Facebook,FBAPCwat190516ZMIa1,7.5,120,0,0
2005-11-06,Facebook,FBAPCwat190516ZMIa1,1.5,151,0,0
2005-11-07,Facebook,FBAPCwat190516ZMIa1,246,10266,2,0
2005-11-08,Facebook,FBAPCwat190516ZMIa1,30,1212,0,0
2005-11-09,Facebook,FBAPCwat190516ZMIa1,3,7,0,0
2005-11-10,Facebook,FBAPCwat190516ZMIa1,3,1,0,0
2005-11-11,Facebook,FBAPCwat190516ZMIa1,1582.5,1650,1,0
2005-11-12,Facebook,FBAPCwat190516ZMIa1,40.5,31,0,0
2005-11-13,Facebook,FBAPCwat190516ZMIa1,18,12,0,0
2005-11-14,Facebook,FBAPCwat190516ZMIa1,717,685,1,0
2005-11-15,Facebook,FBAPCwat190516ZMIa1,9,20,0,0
2005-11-16,Facebook,FBAPCwat190516ZMIa1,3,5,0,0
2005-11-17,Facebook,FBAPCwat190516ZMIa1,7.5,5,0,0
2005-11-18,Facebook,FBAPCwat190516ZMIa1,1399.5,966,7,1
2005-11-19,Facebook,FBAPCwat190516ZMIa1,46.5,30,0,0
2005-11-20,Facebook,FBAPCwat190516ZMIa1,13.5,6,0,0
2005-11-21,Facebook,FBAPCwat190516ZMIa1,921,597,5,0
2005-11-22,Facebook,FBAPCwat190516ZMIa1,9,18,0,0
2005-11-23,Facebook,FBAPCwat190516ZMIa1,1.5,3,0,0
2005-11-24,Facebook,FBAPCwat190516ZMIa1,3,1,0,0
2005-11-25,Facebook,FBAPCwat190516ZMIa1,585,694,3,0
2005-11-26,Facebook,FBAPCwat190516ZMIa1,7.5,9,0,0
2005-11-27,Facebook,FBAPCwat190516ZMIa1,102,153,1,0
2005-11-28,Facebook,FBAPCwat190516ZMIa1,21,32,0,0
2005-11-29,Facebook,FBAPCwat190516ZMIa1,4.5,7,0,0
2005-11-30,Facebook,FBAPCwat190516ZMIa1,6,6,0,0
2005-12-01,Facebook,FBAPCwat190516ZMIa1,2511,1834,10,2
2005-12-02,Facebook,FBAPCwat190516ZMIa1,81,57,0,0
2005-12-03,Facebook,FBAPCwat190516ZMIa1,9,6,0,0
2005-12-04,Facebook,FBAPCwat190516ZMIa1,1324.5,997,7,1
2005-12-05,Facebook,FBAPCwat190516ZMIa1,39,51,0,0
2005-12-06,Facebook,FBAPCwat190515ZMIa1,3,7,0,0
2005-12-07,Facebook,FBAPCwat190515ZMIa1,855,760,5,1
2005-12-08,Facebook,FBAPCwat190515ZMIa1,31.5,21,0,0
2005-12-09,Facebook,FBAPCwat190515ZMIa1,10.5,10,0,0
2005-12-10,Facebook,FBAPCwat190515ZMIa1,895.5,702,2,0
2005-12-11,Facebook,FBAPCwat190515ZMIa1,15,23,0,0
2005-12-12,Facebook,FBAPCwat190514ZMIa1,91.5,2308,0,0
2005-12-13,Facebook,FBAPCwat190514ZMIa1,16.5,493,0,0
2005-12-14,Facebook,FBAPCwat190514ZMIa1,0,1,0,0
2005-12-15,Facebook,FBAPCwat190514ZMIa1,4.5,40,0,0
2005-12-16,Facebook,FBAPCwat190514ZMIa1,16.5,86,0,0
2005-12-17,Facebook,FBAPCwat190514ZMIa1,388.5,1414,6,0
2005-12-18,Facebook,FBAPCwat190514ZMIa1,1.5,11,0,0
2005-12-19,Facebook,FBAPCwat190514ZMIa1,7.5,18,0,0
2005-12-20,Facebook,FBAPCwat190514ZMIa1,447,1416,5,0
2005-12-21,Facebook,FBAPCwat190514ZMIa1,42,140,0,0
2005-12-22,Facebook,FBAPCwrt190509ZMIb1,9,5,0,0
2005-12-23,Facebook,FBAPCwrt190509ZMIb1,0,1,0,0
2005-12-24,Facebook,FBAPCwrt190509ZMIb1,31.5,14,1,0
2005-12-25,Facebook,FBAPCwrt190509ZMIb1,1.5,8,0,0
2005-12-26,Facebook,FBAPCwrt190509ZMIc1,0,1,0,0
2005-12-27,Facebook,FBAPCwrt190509ZMIc1,25.5,49,0,0
2005-12-28,Facebook,FBAPCwrt190509ZMIc1,64.5,52,0,0
2005-12-29,Facebook,FBAPCwrt190509ZMIc1,3,16,0,0
2005-12-30,Facebook,FBAPCwrt190320ZMIb1,1.5,2,0,0
2005-12-31,Facebook,FBAPCwrt190320ZMIb1,7.5,5,0,0
2006-01-01,Facebook,FBAPCwrt190320ZMIb1,1002,1728,6,0
2006-01-02,Facebook,FBAPCwrt190320ZMIb1,24,28,0,0
2006-01-03,Facebook,FBAPCwrt190320ZMIb1,4.5,8,0,0
2006-01-04,Facebook,FBAPCwrt190320ZMIb1,475.5,678,9,0
2006-01-05,Facebook,FBAPCwrt190320ZMIb1,33,69,0,0
2006-01-06,Facebook,FBAPCwat190514ZMIa1,0,1,0,0
2006-01-07,Facebook,FBAPCwrt190510ZMIb1,6,16,0,0
2006-01-08,Facebook,FBAPCwat190509ZMIa1,3,30,0,0
2006-01-09,Facebook,FBAPCwat190514ZMIa1,55.5,59,0,0
2006-01-10,Facebook,FBAPCwrt190510ZMIb1,0,4,0,0
2006-01-11,Facebook,FBAPCwat190509ZMIa1,0,13,0,0
